account_id,tank_id,damage_dealt,wins,battles
504859193,37393,21333,7,10
504859193,54609,4074,4,13
504859193,2961,136648,33,50
504859193,53793,72621,23,39
504859193,2849,2589376,851,1438
504859193,2385,3115,4,17
504859193,12049,0,0,0
504859193,64065,843675,261,424
504859193,15393,569095,154,211
504859193,6721,60762,55,105
504859193,15905,48363,7,12
504859193,60689,15213,13,19
504859193,53537,625,2,6
504859193,3329,8518,21,36
504859193,5457,87923,41,58
504859193,8785,35783,30,45
504859193,7457,499154,166,284
504859193,2321,86294,55,106
504859193,7969,313474,122,218
504859193,21761,0,0,0
504859193,1569,131032,57,79
504859193,16961,67216,11,16
504859193,5377,646582,232,380
504859193,3617,66638,58,121
504859193,1073,148519,66,92
504859193,4385,467421,181,319
504859193,16161,785986,220,372
504859193,321,2791,14,25
504859193,61265,0,0,0
504859193,1377,18737,14,29
504859193,62785,21461,6,12
504859193,54801,5043,4,8
504859193,11857,45307,38,57
504859193,3489,31502,8,12
504859193,11025,114954,64,107
504859193,58961,97739,40,57
504859193,14353,95073,52,81
504859193,15617,646252,135,214
504859193,1793,236240,102,179
504859193,577,350,2,6
504859193,3937,19524,4,4
504859193,5265,130201,23,33
504859193,1153,13626,14,19
504859193,18193,84516,127,233
504859193,17153,912946,218,337
504859193,63537,437871,87,119
504859193,3137,691643,264,391
504859193,7169,436243,77,112
504859193,2897,28092,17,33
504859193,44289,52467,15,19
504859193,3649,36121,7,11
504859193,6913,19728,22,36
504859193,61985,62565,16,23
504859193,23377,32272,6,8
504859193,11265,3836,2,5
504859193,16145,29860,24,41
504859193,47377,0,0,0
504859193,54289,7264,2,4
504859193,7441,399621,117,186
504859193,57937,1833966,341,496
504859193,7569,51894,14,22
504859193,1601,411,3,4
504859193,1825,6425,20,38
504859193,15377,515432,174,290
504859193,4641,18541,30,60
504859193,15697,451704,76,110
504859193,13313,99457,40,65
504859193,1297,122082,60,78
504859193,12305,366923,54,84
504859193,5425,0,0,0
504859193,5697,485735,138,222
504859193,8705,3527,1,2
504859193,15649,65083,35,85
504859193,1665,31001,16,22
504859193,3601,734,2,2
504859193,10801,289544,29,43
504859193,11777,87425,76,132
504859193,13089,811165,172,245
504859193,5393,31280,28,45
504859193,14113,378586,67,115
504859193,11809,33241,14,22
504859193,5665,1883,8,13
504859193,18177,186799,58,103
504859193,19201,66169,23,36
504859193,3889,10892,4,7
504859193,5153,10986,18,23
504859193,289,970,2,3
504859193,4897,3942,9,24
504859193,21841,0,0,0
504859193,1089,18812,33,59
504859193,4401,3538,6,12
504859193,58369,798019,119,184
504859193,62753,565261,100,142
504859193,4657,66045,55,85
504859193,273,263407,152,257
504859193,7313,70888,15,23
504859193,6145,0,0,0
504859193,10513,306984,116,173
504859193,2977,314743,59,103
504859193,50849,44698,10,14
504859193,81,0,1,1
504859193,16657,506767,131,203
504859193,22017,560080,106,166
504859193,51457,7760,9,12
504859193,3841,176,3,3
504859193,4129,250866,110,213
504859193,51361,628996,182,283
504859193,16897,109712,26,36
504859193,3473,495162,70,99
504859193,10065,137683,57,86
504859193,58881,154327,63,92
504859193,8449,5166,3,5
504859193,2305,243295,86,127
504859193,7249,0,0,0
504859193,257,14536,14,27
504859193,5969,23703,13,14
504859193,1409,30105,15,25
504859193,61729,307030,61,87
504859193,2177,219948,44,83
504859193,54529,3578,7,12
504859193,6305,65253,8,15
504859193,35329,0,0,0
504859193,7537,56441,12,19
504859193,529,168584,95,165
504859193,43297,15718,3,5
504859193,3665,42674,21,35
504859193,13905,231632,41,72
504859193,54657,11076,3,4
504859193,58641,878133,209,316
504859193,16673,56389,41,54
504859193,3585,56130,44,72
504859193,60225,404352,110,172
504859193,8209,9002,27,45
504859193,65585,73899,21,21
504859193,785,3406,10,15
504859193,1137,13118,13,23
504859193,19217,638864,129,196
504859193,15889,52620,33,50
504859193,4193,14451,2,4
504859193,3153,80195,37,55
504859193,19009,527994,163,254
504859193,11089,590,1,3
504859193,2881,15184,22,41
504859193,42017,42828,9,12
504859193,4625,11196,13,36
504859193,10785,1113795,222,386
504859193,16401,483561,111,166
504859193,6177,36266,87,140
504859193,2833,1922,6,10
