account_id,tank_id,damage_dealt,wins,battles
562086494,18497,51055,54,116
562086494,2929,700048,137,216
562086494,57681,11094,4,9
562086494,769,3376,9,23
562086494,2961,60641,16,25
562086494,62753,1345330,257,439
562086494,3713,62013,38,68
562086494,10065,36588,14,27
562086494,19713,62500,20,46
562086494,59729,49412,20,48
562086494,14673,181763,84,191
562086494,6161,10076,27,52
562086494,59905,55821,25,48
562086494,5473,148863,89,169
562086494,8017,1336,2,6
562086494,49425,16291,5,7
562086494,42017,339965,71,110
562086494,32065,69073,29,43
562086494,8785,15733,15,26
562086494,17169,1693,7,13
562086494,7457,21771,10,25
562086494,2321,171756,77,140
562086494,20737,97289,38,73
562086494,16961,761479,127,185
562086494,60449,217530,58,102
562086494,15361,322,2,3
562086494,4385,41285,9,12
562086494,5985,162,2,4
562086494,3857,21559,16,28
562086494,18241,47944,53,121
562086494,43073,12715,4,6
562086494,545,9390,13,21
562086494,61729,294816,60,107
562086494,60945,25443,8,12
562086494,3153,27638,11,17
562086494,13841,71328,28,49
562086494,33281,5800,5,7
562086494,17473,129950,67,131
562086494,15937,4078,3,8
562086494,8225,30450,5,11
562086494,1793,2527,1,4
562086494,4881,8640,16,29
562086494,3937,125108,14,23
562086494,32577,128525,26,39
562086494,47873,17021,13,26
562086494,1153,19677,10,22
562086494,60529,53398,7,20
562086494,5505,181292,29,51
562086494,63537,77782,11,19
562086494,7169,480244,96,156
562086494,32001,57570,11,24
562086494,44289,1008539,262,439
562086494,3649,81186,14,23
562086494,61985,827172,179,297
562086494,129,504,0,3
562086494,7969,22802,13,25
562086494,54289,563675,187,337
562086494,401,464,2,3
562086494,849,30957,26,47
562086494,1553,41389,30,59
562086494,1345,319,1,2
562086494,6657,24761,17,34
562086494,15377,17110,10,21
562086494,15697,809883,120,220
562086494,3841,354,2,2
562086494,22273,262074,45,82
562086494,2145,648,2,3
562086494,5697,51444,15,26
562086494,15649,86161,52,113
562086494,1665,73904,42,67
562086494,31745,120478,34,57
562086494,2065,839,3,6
562086494,32785,92215,10,25
562086494,8977,120571,89,188
562086494,32769,2747,0,3
562086494,593,2534,3,3
562086494,19201,344689,109,180
562086494,1121,68061,22,52
562086494,60225,2527783,753,1277
562086494,46097,1092,1,3
562086494,4897,23301,27,50
562086494,58369,157323,23,44
562086494,1921,131777,35,81
562086494,8529,59957,21,42
562086494,273,37438,21,62
562086494,113,68,1,1
562086494,3329,7216,13,23
562086494,16705,120723,20,38
562086494,81,6917,11,18
562086494,22017,610910,129,227
562086494,50593,228979,48,82
562086494,21505,147175,49,94
562086494,57425,11085,5,5
562086494,4129,2835,6,12
562086494,51361,316551,80,131
562086494,17985,35166,35,62
562086494,52097,94895,31,44
562086494,3473,608558,76,144
562086494,63297,7880,2,3
562086494,27665,9337,5,10
562086494,2305,195615,121,244
562086494,17729,0,0,0
562086494,7249,292619,45,71
562086494,13329,7146,22,34
562086494,4497,34564,13,23
562086494,1409,44767,20,49
562086494,19457,56688,52,108
562086494,16385,274,2,4
562086494,2177,262719,58,104
562086494,25617,22623,8,11
562086494,6305,23248,4,5
562086494,1393,39119,21,36
562086494,529,80232,48,111
562086494,913,86242,23,45
562086494,20993,443941,76,146
562086494,13905,665071,168,289
562086494,46353,23501,14,15
562086494,58641,320959,34,68
562086494,3585,56990,24,43
562086494,8209,2141,5,12
562086494,13137,113198,38,84
562086494,27905,131700,33,52
562086494,22785,385673,144,291
562086494,1137,30353,25,44
562086494,56897,25112,11,16
562086494,15889,73436,55,123
562086494,10545,65715,9,14
562086494,50193,7622,3,9
562086494,9489,161489,31,57
562086494,2881,2511,3,7
562086494,15169,2174,5,10
562086494,4113,25741,13,26
562086494,6673,8551,17,34
562086494,14609,312921,52,89
562086494,2705,16251,6,9
562086494,6177,119,1,1
562086494,55809,178931,36,45
562086494,65569,5364,1,1
562086494,5121,92,1,2
562086494,17425,5332,24,53
562086494,8289,582713,93,144
562086494,3921,86634,28,47
562086494,60929,19856,30,43
562086494,60417,262498,68,120
562086494,59985,50667,11,17
562086494,5249,129477,31,44
562086494,3457,6815,12,23
562086494,50465,25763,8,12
562086494,2577,40316,63,130
562086494,11009,40555,20,43
562086494,50689,105667,27,38
562086494,22865,58268,14,32
562086494,2049,6315,15,36
562086494,1537,2376,6,12
562086494,12561,6350,15,36
562086494,7425,168492,77,137
562086494,11777,140415,73,131
562086494,513,95047,61,124
562086494,5377,133436,72,145
562086494,19969,156455,35,72
562086494,37393,9566,2,4
562086494,5393,9720,19,43
562086494,45841,7083,2,2
562086494,15121,624,3,11
562086494,63057,73231,14,20
562086494,58113,612187,269,451
562086494,32545,1727,0,1
562086494,16641,38406,39,95
562086494,20481,69498,40,74
562086494,577,640,2,2
562086494,18193,13002,22,52
562086494,60481,175042,45,107
562086494,7697,43240,20,51
562086494,6929,196579,51,86
562086494,11265,28405,26,49
562086494,4433,84755,13,31
562086494,8465,23334,10,14
562086494,5137,184778,60,147
562086494,25873,9576,1,3
562086494,60241,670,1,1
562086494,257,15373,10,15
562086494,3441,64546,20,51
562086494,385,433,2,3
562086494,1633,1592,3,6
562086494,22609,14828,5,6
562086494,34849,221997,45,72
562086494,2561,59463,38,98
562086494,3697,43287,19,34
562086494,57105,150,0,1
562086494,18753,79866,59,110
562086494,3089,13303,22,45
562086494,52241,9819,8,11
562086494,56609,112055,41,81
562086494,4353,119408,49,131
562086494,2657,69810,21,51
562086494,3601,8594,16,20
562086494,61249,147773,75,128
562086494,1377,1862,3,8
562086494,49665,75261,24,39
562086494,44545,113669,33,54
562086494,60497,56600,16,20
562086494,22801,196336,32,57
562086494,9745,456357,107,178
562086494,3073,2157,6,12
562086494,46865,80249,16,31
562086494,4609,467,2,6
562086494,14145,8414,13,22
562086494,48145,225840,88,172
562086494,10241,59687,18,37
562086494,7489,4544,5,6
562086494,55425,8386,3,3
562086494,18433,5461,10,19
562086494,9297,362220,62,108
562086494,1025,2064,8,14
562086494,5953,2586,6,8
562086494,6401,9329,13,27
562086494,44801,4523,5,9
562086494,62273,975499,287,503
562086494,3201,18784,14,34
562086494,5185,35967,20,37
562086494,20241,6298,5,9
562086494,3681,590029,89,170
562086494,18689,17547,15,43
562086494,5713,95902,27,37
562086494,16417,25888,19,46
562086494,33041,21223,3,7
562086494,4689,48836,21,36
562086494,14865,184482,48,85
562086494,51729,30108,20,37
562086494,51057,1503460,377,662
562086494,64817,38774,17,37
562086494,10497,295795,139,270
562086494,60177,109056,37,80
562086494,51489,16392,21,43
562086494,34593,3011,3,3
562086494,35105,29978,12,15
562086494,3969,53929,26,54
562086494,43297,46014,11,15
562086494,60785,194915,29,55
562086494,67585,39932,6,11
562086494,10273,7422,12,21
562086494,10001,68580,80,165
