account_id,tank_id,damage_dealt,wins,battles
504388141,18497,12479,8,17
504388141,769,787,8,17
504388141,1953,61371,35,70
504388141,3713,45802,29,55
504388141,69153,264065,32,62
504388141,2097,426874,165,308
504388141,3921,119480,51,93
504388141,60689,3091,2,5
504388141,5473,54232,41,65
504388141,3329,30,2,4
504388141,5505,36181,8,12
504388141,15681,436268,149,249
504388141,15361,272,1,8
504388141,4673,101756,84,176
504388141,17217,650554,228,399
504388141,52065,450455,196,378
504388141,61729,44189,8,15
504388141,4865,99447,93,206
504388141,2465,37088,12,25
504388141,1313,3951,3,7
504388141,15617,59421,13,18
504388141,3937,449832,111,202
504388141,64561,5128,4,8
504388141,65569,944760,137,240
504388141,1345,493,7,15
504388141,15425,1741443,470,870
504388141,3137,192012,79,124
504388141,3649,7476371,1922,3205
504388141,6913,159501,285,593
504388141,129,2654,8,17
504388141,57937,1733789,347,574
504388141,4737,306317,99,166
504388141,6657,49304,32,54
504388141,6721,14087,16,22
504388141,13313,6879,5,11
504388141,3841,2861,15,27
504388141,1825,0,2,3
504388141,15105,173,2,4
504388141,5697,375843,138,191
504388141,7681,21597,49,88
504388141,1665,129581,85,142
504388141,10753,51500,15,24
504388141,2065,401,4,12
504388141,5393,40670,42,65
504388141,18177,449041,208,391
504388141,19201,133634,64,107
504388141,865,0,1,2
504388141,5153,12733,21,32
504388141,62529,3220359,1243,2257
504388141,15697,1429907,306,568
504388141,58369,888018,137,225
504388141,1921,143450,59,90
504388141,4657,37152,28,51
504388141,14865,310981,61,98
504388141,6145,488303,88,135
504388141,4225,159567,67,116
504388141,81,1197,10,17
504388141,51361,5892,2,5
504388141,17985,13449,16,28
504388141,2305,119911,86,196
504388141,7249,206190,45,65
504388141,5969,3631,1,3
504388141,1409,37607,25,35
504388141,18241,26413,19,27
504388141,2385,1528,7,15
504388141,2177,403889,137,255
504388141,64817,138347,128,246
504388141,4961,194154,66,133
504388141,4481,380129,116,206
504388141,55889,4590,4,10
504388141,58641,2175199,321,545
504388141,16129,3737,2,4
504388141,3585,78347,72,113
504388141,16897,944546,241,441
504388141,65585,834754,188,291
504388141,4193,501132,170,340
504388141,305,38850,24,54
504388141,3153,63806,33,65
504388141,50193,4084278,1447,2721
504388141,53537,0,0,1
504388141,10785,1547203,252,386
504388141,14609,744705,105,194
504388141,6177,2002,4,19
504388141,5121,3028,8,20
504388141,4353,10000,10,23
504388141,785,281,4,8
504388141,5249,47253,22,35
504388141,9489,276696,41,68
504388141,849,17151,64,117
504388141,2049,3530,9,14
504388141,53841,7792,3,7
504388141,2161,26370,16,34
504388141,59169,20819,6,11
504388141,3121,792,2,2
504388141,15121,0,0,2
504388141,58113,37786,18,28
504388141,16641,25127,22,34
504388141,337,404,10,16
504388141,577,150,3,3
504388141,60529,1470328,396,630
504388141,60481,115253,32,56
504388141,17729,387113,57,83
504388141,4433,573068,154,266
504388141,6161,661259,917,1124
504388141,257,59140,95,200
504388141,2881,1066,9,17
504388141,6433,232,3,5
504388141,3457,23450,23,45
504388141,57105,3302,7,10
504388141,2561,16873,10,20
504388141,2209,71381,34,57
504388141,56353,528,1,1
504388141,18753,17962,8,18
504388141,3089,1769,16,29
504388141,56609,8183,4,7
504388141,6209,2064217,362,614
504388141,52321,387184,231,407
504388141,55377,0,0,1
504388141,1329,149,0,3
504388141,2625,27195,24,36
504388141,545,527,3,7
504388141,45313,20236,19,38
504388141,3073,980,5,11
504388141,4609,823,4,10
504388141,14145,3668,5,6
504388141,6481,405,2,2
504388141,7489,33155,17,37
504388141,1025,10135,46,110
504388141,5953,533,5,10
504388141,6401,7886,37,74
504388141,56577,576,5,7
504388141,5185,136241,62,118
504388141,5425,262533,45,83
504388141,2897,31047,65,153
504388141,1185,7096,5,14
504388141,5713,157185,30,57
504388141,12545,8353,6,10
504388141,4689,9516,6,11
504388141,19457,66553,39,61
504388141,7761,1022,8,14
504388141,6193,1192251,330,594
504388141,60945,8052,2,3
504388141,3969,85842,43,91
504388141,3905,65177,19,41
504388141,10273,533,2,4
504388141,2865,170010,71,140
504388141,7937,56704,22,51
504388141,2433,108513,33,68
504388141,609,568,3,9
504388141,3633,93985,52,92
504388141,47105,10438,8,18
504388141,5217,93683,40,75
504388141,12817,0,1,1
504388141,5633,421394,225,486
504388141,55073,254,2,4
504388141,5729,16113,17,29
504388141,31233,16339,8,14
504388141,14881,655641,95,163
504388141,4929,638354,311,480
504388141,19009,1934811,892,1588
504388141,3345,440,3,12
504388141,1,34008,29,51
504388141,1697,32226,23,40
504388141,321,113,1,2
504388141,1441,14136,22,32
504388141,50849,78927,20,26
504388141,51089,382922,105,166
504388141,58945,1314,2,2
504388141,6977,27924,16,32
504388141,63553,3407835,1584,2802
504388141,4097,1078613,428,943
504388141,2721,947015,251,405
504388141,5169,42824,27,56
504388141,61505,449,1,1
504388141,7233,15281,10,18
504388141,58449,3323,2,5
504388141,12289,40645,34,60
504388141,62017,335822,118,206
504388141,37377,36447,22,29
504388141,54865,0,1,1
504388141,6465,209654,125,200
504388141,16913,9981,3,5
504388141,7505,352,7,12
504388141,18433,150844,87,209
504388141,60225,812170,189,304
504388141,64081,92060,28,42
