account_id,tank_id,damage_dealt,wins,battles
581184089,2929,433305,59,91
581184089,19713,128316,25,38
581184089,69153,282326,39,55
581184089,44289,343825,71,110
581184089,15393,278188,41,72
581184089,2097,154472,26,38
581184089,7953,144010,24,36
581184089,8545,395381,52,85
581184089,49425,71240,21,24
581184089,7457,34997,15,25
581184089,13089,411481,69,97
581184089,13569,94881,19,23
581184089,16961,603424,96,146
581184089,5377,125945,26,45
581184089,42273,4238,1,1
581184089,7057,585692,101,149
581184089,16161,81067,25,48
581184089,3857,40955,14,20
581184089,7697,90649,25,36
581184089,8497,452081,59,90
581184089,52065,37513,13,25
581184089,6241,22656,6,8
581184089,60945,40525,7,9
581184089,53249,46682,14,20
581184089,2177,98815,22,30
581184089,15617,358503,62,92
581184089,32545,243583,63,85
581184089,63825,361195,85,116
581184089,3937,691311,93,138
581184089,19985,671390,185,317
581184089,1553,10685,3,6
581184089,29969,91776,14,32
581184089,60529,130546,38,57
581184089,15425,26018,7,9
581184089,27409,2448,1,2
581184089,3649,768582,118,200
581184089,61985,478356,98,163
581184089,23377,131235,19,38
581184089,7441,244029,52,81
581184089,5265,205933,32,57
581184089,34081,220732,48,68
581184089,66369,349428,67,100
581184089,7313,85925,16,29
581184089,50849,594846,98,152
581184089,12305,437723,72,110
581184089,22273,538289,82,128
581184089,60193,34035,6,10
581184089,43297,370978,84,119
581184089,50337,239417,58,80
581184089,10753,111780,20,29
581184089,10801,177103,21,33
581184089,32785,584342,100,159
581184089,14113,71666,13,16
581184089,13857,631167,101,140
581184089,9265,212657,38,64
581184089,60225,651814,143,212
581184089,289,3340,2,2
581184089,21841,587392,85,133
581184089,15697,763289,115,173
581184089,58369,1046403,149,230
581184089,6145,623783,95,144
581184089,10513,103267,23,40
581184089,16705,68869,11,16
581184089,22017,411396,61,92
581184089,51361,362133,77,120
581184089,58417,15058,2,2
581184089,3473,691952,111,166
581184089,41745,440574,52,80
581184089,53377,150621,25,52
581184089,6513,293794,43,75
581184089,7249,420434,59,86
581184089,4497,14772,2,8
