account_id,tank_id,damage_dealt,wins,battles
551980113,6961,38587,53,86
551980113,62545,6681,2,5
551980113,57681,2538,1,1
551980113,769,601,3,6
551980113,2961,80784,22,36
551980113,1953,34714,21,30
551980113,3713,13148,14,30
551980113,59169,261480,88,178
551980113,60209,814675,202,302
551980113,69153,544877,58,100
551980113,59729,51217,64,129
551980113,65585,332218,67,109
551980113,61217,73793,41,61
551980113,44289,925854,235,379
551980113,15393,102085,23,33
551980113,2097,152650,27,39
551980113,59905,2111,2,4
551980113,10513,45933,11,17
551980113,42017,459351,126,174
551980113,17169,4049,7,12
551980113,54609,0,2,3
551980113,7457,34811,22,37
551980113,4705,1665,4,8
551980113,9985,46726,14,30
551980113,21761,98089,15,31
551980113,53601,63030,17,22
551980113,58433,110,1,1
551980113,1697,52212,34,56
551980113,16961,1005808,156,247
551980113,5377,36409,22,37
551980113,3617,460,2,5
551980113,1409,46325,20,37
551980113,4385,201216,97,193
551980113,289,1345,4,8
551980113,18241,35243,30,74
551980113,8497,512910,119,232
551980113,401,344,0,6
551980113,9473,13251,19,45
551980113,6241,20501,6,11
551980113,54289,16507,8,20
551980113,13841,11312,10,14
551980113,2465,130983,27,69
551980113,58961,57429,25,58
551980113,17473,2052,1,4
551980113,1313,4692,1,4
551980113,15617,1869344,299,510
551980113,48401,79225,22,43
551980113,53153,24075,4,7
551980113,4881,114,2,5
551980113,3937,459300,56,88
551980113,6225,239117,30,55
551980113,10529,26504,15,27
551980113,57121,83845,41,74
551980113,5505,557954,86,153
551980113,63537,377847,65,100
551980113,31233,21641,11,25
551980113,3649,629730,103,184
551980113,20769,37037,19,24
551980113,52097,504038,198,396
551980113,129,340,1,1
551980113,20513,10387,7,8
551980113,7969,30394,17,38
551980113,6449,678,1,5
551980113,7441,76925,17,25
551980113,5265,1734245,320,531
551980113,1825,982,2,4
551980113,4641,1453,2,6
551980113,15697,1482313,264,412
551980113,7313,77218,21,28
551980113,12305,598896,94,158
551980113,7729,139674,64,141
551980113,47633,1952,6,7
551980113,5697,60996,10,23
551980113,2417,648739,164,310
551980113,50337,44709,16,20
551980113,1665,79111,32,56
551980113,9521,27880,10,15
551980113,2065,625,1,4
551980113,32785,46210,9,15
551980113,17729,148481,23,41
551980113,5393,2673,2,8
551980113,14113,304034,58,105
551980113,9265,132022,29,39
551980113,3441,79050,31,49
551980113,60225,3808258,1043,1611
551980113,4897,1241,3,7
551980113,19473,101975,14,26
551980113,65073,112597,37,57
551980113,58369,1262591,173,293
551980113,5137,157778,43,84
551980113,52497,1765,2,2
551980113,14865,20844,11,24
551980113,6145,480586,75,127
551980113,3185,251082,57,102
551980113,16705,71974,10,17
551980113,59473,24684,29,57
551980113,6705,3056,7,13
551980113,22017,991483,191,352
551980113,21505,78006,25,38
551980113,833,634,7,8
551980113,4129,17940,25,56
551980113,51361,850510,226,362
551980113,2721,134382,33,61
551980113,16657,18909,4,7
551980113,3473,660256,106,155
551980113,48913,12436,3,4
551980113,7249,772184,159,292
551980113,4497,62689,20,45
551980113,5969,68023,32,64
551980113,12097,10712,2,6
551980113,32577,46325,11,14
551980113,61729,282591,56,81
551980113,2177,450374,108,174
551980113,25617,348,1,1
551980113,369,481,1,1
551980113,45313,32949,23,29
551980113,18705,110097,26,46
551980113,1393,77312,72,140
551980113,529,71782,25,48
551980113,43297,752956,163,255
551980113,43841,755,2,3
551980113,55889,4005,4,5
551980113,58641,2208235,345,522
551980113,16129,1734,0,3
551980113,16897,642045,167,326
551980113,58929,242869,56,84
551980113,15953,431065,73,107
551980113,1137,29857,43,82
551980113,19217,62746,13,16
551980113,15889,17629,13,23
551980113,4193,43653,7,15
551980113,3153,38514,23,31
551980113,50193,9712,4,10
551980113,9489,637133,113,181
551980113,10753,138531,33,55
551980113,4113,26839,13,22
551980113,6673,0,0,1
551980113,16401,40318,6,13
551980113,913,12098,5,5
551980113,13089,779747,132,220
551980113,9009,703976,110,195
551980113,8289,1049496,154,256
551980113,19281,129196,20,27
551980113,60929,1160,1,2
551980113,3393,2280,12,20
551980113,51057,1118565,276,419
551980113,5249,96098,26,39
551980113,3457,26002,36,64
551980113,20225,583693,136,213
551980113,50465,20267,7,11
551980113,45569,509480,210,361
551980113,881,8461,20,46
551980113,34849,281787,69,100
551980113,1649,223088,138,272
551980113,62753,1798478,358,528
551980113,10801,90284,13,15
551980113,12561,6551,13,24
551980113,50977,23878,18,26
551980113,53841,1308,1,2
