account_id,tank_id,damage_dealt,wins,battles
524360775,18497,272242,129,226
524360775,3921,99885,31,48
524360775,19713,242979,52,87
524360775,4721,113274,56,78
524360775,59729,19776,8,15
524360775,14673,586612,170,271
524360775,44289,665934,160,249
524360775,52865,11001,1,8
524360775,6721,7547,3,6
524360775,4449,1368,1,3
524360775,49425,15815,6,7
524360775,9777,31417,8,16
524360775,20561,20545,6,10
524360775,21761,453430,70,131
524360775,55297,262235,91,168
524360775,4145,465799,70,121
524360775,11265,30117,36,81
524360775,5985,371,1,3
524360775,3857,101391,55,119
524360775,52065,230991,76,124
524360775,32833,19360,6,11
524360775,11857,13191,13,21
524360775,59153,14748,9,10
524360775,14353,6065,1,8
524360775,15617,1380382,248,386
524360775,1793,1990,2,2
524360775,58705,155417,60,96
524360775,30481,410658,84,111
524360775,54289,11557,4,4
524360775,57937,2582763,402,619
524360775,4737,601982,121,175
524360775,6657,50350,30,63
524360775,20049,8038,5,5
524360775,5185,47352,41,81
524360775,47121,1352221,251,383
524360775,4961,13675,5,10
524360775,1665,86353,31,62
524360775,65793,21796,7,9
524360775,10801,757230,90,141
524360775,52897,9066,3,5
524360775,21537,608201,95,148
524360775,18177,394862,139,246
524360775,13889,247580,47,87
524360775,30993,9728,1,3
524360775,21841,626495,97,154
524360775,4657,3170,5,12
524360775,16705,490066,93,152
524360775,59473,26412,14,27
524360775,57617,5729,1,4
524360775,58417,122716,21,29
524360775,17985,16377,7,17
524360775,52097,106971,35,56
524360775,1409,42693,19,33
524360775,53121,347073,86,132
524360775,52305,486731,120,192
524360775,8737,326701,62,104
524360775,529,36590,10,16
524360775,6673,3905,20,36
524360775,13905,1133429,220,386
524360775,3585,36531,20,31
524360775,27905,12345,5,6
524360775,4193,114313,30,57
524360775,50193,1348331,430,741
524360775,9489,423882,73,121
524360775,16401,410389,67,124
524360775,13089,488125,67,115
524360775,8289,646240,101,153
524360775,50465,14420,3,5
524360775,45569,186034,96,147
524360775,11009,18567,13,26
524360775,2049,11670,12,36
524360775,1537,12020,46,92
524360775,25873,232693,53,79
524360775,2161,939776,205,335
524360775,45841,354884,108,157
524360775,53601,299210,75,114
524360775,58913,138754,42,78
524360775,29969,4646,1,2
524360775,11345,7168,2,6
524360775,17729,824349,136,192
524360775,8465,40162,14,23
524360775,5137,76697,17,30
524360775,48641,169032,49,87
524360775,46865,120034,40,62
524360775,8193,67852,16,25
524360775,59201,40216,12,14
524360775,3457,14801,10,21
524360775,12561,9457,19,41
524360775,1809,13392,33,72
524360775,5425,503095,97,148
524360775,41233,133855,28,42
524360775,53281,285321,56,85
524360775,6209,1117744,191,313
524360775,35873,434792,59,91
524360775,14625,2094,1,2
524360775,3441,30222,9,18
524360775,61249,18596,8,18
524360775,18209,394052,183,345
524360775,44545,130364,27,39
524360775,62785,54789,20,36
524360775,6801,247,0,2
524360775,3105,4180,11,18
524360775,14145,95074,131,226
524360775,48145,15544,4,10
524360775,5953,2643,18,30
524360775,51233,114178,33,57
524360775,6753,320918,56,80
524360775,18689,234048,210,400
524360775,11537,109513,36,76
524360775,12545,4400,1,3
524360775,32577,312192,59,94
524360775,53249,285996,58,103
524360775,51489,18980,54,91
524360775,60945,606082,124,210
524360775,67585,257360,31,59
524360775,56657,80409,26,45
524360775,2865,107462,25,50
524360775,18705,100397,17,34
524360775,21025,13424,2,5
524360775,16673,35281,70,156
524360775,62241,248312,65,108
524360775,1057,23442,24,42
524360775,20257,9511,5,8
524360775,60689,10654,16,36
524360775,42017,368466,79,109
524360775,1,16006,18,42
524360775,5921,146298,39,78
524360775,19985,595216,167,272
524360775,61761,389492,93,156
524360775,67361,533461,69,101
524360775,15441,13717,4,9
524360775,64017,216014,98,171
524360775,23057,72637,13,26
524360775,12881,5192,3,5
524360775,33825,1070344,153,252
524360775,5537,93065,19,37
524360775,17665,252072,58,88
524360775,8241,358516,65,96
524360775,7825,489347,89,121
524360775,2129,44382,39,77
524360775,30737,211029,36,52
524360775,6033,281517,53,77
524360775,52593,478978,83,127
524360775,53105,518269,90,141
524360775,64081,16935,4,5
524360775,62545,335546,75,121
524360775,5713,1076099,241,443
524360775,2657,86630,31,50
524360775,61697,380180,65,106
524360775,64065,56984,25,36
524360775,51473,418458,177,242
524360775,7953,245006,44,74
524360775,8545,647784,98,150
524360775,4225,362552,104,172
524360775,5457,97618,54,107
524360775,7457,51806,17,36
524360775,56897,2517,1,1
524360775,63057,463909,67,98
524360775,16961,899761,144,216
524360775,63793,4822,1,2
524360775,60449,34582,8,15
524360775,4385,117102,54,81
524360775,51569,130912,95,193
524360775,8497,769059,98,143
524360775,1377,119,0,2
524360775,9569,23913,3,5
524360775,58961,404984,121,195
524360775,10289,2810,2,2
524360775,32545,295607,71,105
524360775,3937,561947,83,128
524360775,8081,623545,127,215
524360775,5265,721698,127,219
524360775,10529,124447,99,189
524360775,63537,730872,136,241
524360775,1953,42322,14,31
524360775,20513,9440,4,5
524360775,23377,384246,68,96
524360775,7313,26595,4,12
524360775,25617,23008,12,25
524360775,12305,818878,153,266
524360775,22273,22334,7,8
524360775,5697,312390,67,130
524360775,20993,201673,44,66
524360775,32769,47540,15,21
524360775,19201,401864,107,195
524360775,60225,1664740,387,625
524360775,33793,89224,18,33
524360775,62753,1446515,255,386
524360775,81,0,1,2
524360775,22017,1248845,233,378
524360775,62209,24423,8,11
524360775,41489,82719,12,21
524360775,21505,400597,81,155
524360775,63233,4042,1,3
524360775,2305,41832,19,27
524360775,5969,93941,36,71
524360775,18241,6995,2,7
524360775,33313,299239,59,84
524360775,8801,330099,56,97
524360775,61521,13968,3,5
524360775,11281,4799,5,7
524360775,16145,7925,9,12
524360775,43297,458667,103,153
524360775,16897,1312481,251,439
524360775,65585,515927,93,150
524360775,15953,345895,51,85
524360775,3745,79225,19,33
524360775,1137,12030,19,38
524360775,19969,1639383,268,488
524360775,55809,426264,62,93
524360775,51857,389600,77,128
524360775,15137,27937,17,23
524360775,32001,477333,71,115
524360775,3393,3131,19,36
524360775,10753,268390,55,88
524360775,20225,388291,75,138
524360775,2577,13781,13,18
524360775,51105,327434,77,134
524360775,18193,68710,45,73
524360775,32785,486619,84,129
524360775,513,59752,35,66
524360775,37649,379523,75,112
524360775,34337,475559,96,154
524360775,57409,444222,92,152
524360775,20737,251410,43,75
524360775,2593,547458,121,194
524360775,23121,53384,13,21
524360775,1345,1315,7,12
524360775,56913,105112,30,57
524360775,6929,360833,64,92
524360775,4433,739411,155,246
524360775,51537,108315,39,64
524360775,13329,8875,11,19
524360775,2881,3763,17,33
524360775,6289,421121,66,114
524360775,3697,24583,5,12
524360775,21281,241409,53,75
524360775,3089,75,1,3
524360775,66625,146426,47,71
524360775,6049,72851,17,27
524360775,15393,263356,73,133
524360775,53345,573483,119,183
524360775,63281,242677,61,103
524360775,2625,58171,22,39
524360775,23889,472322,55,94
524360775,19473,418108,69,95
524360775,22801,1543297,228,373
524360775,47377,245729,101,175
524360775,52625,77263,14,21
524360775,34561,30609,10,14
524360775,10017,16998,16,28
524360775,48385,106067,31,51
524360775,2113,21013,15,23
524360775,54801,3452,3,5
524360775,61713,10555,3,7
524360775,865,225,2,6
524360775,51841,732,4,5
524360775,33041,75219,11,26
524360775,7761,105,4,5
524360775,63825,350527,85,118
524360775,10497,98554,51,94
524360775,3905,295439,59,96
524360775,881,4362,12,31
524360775,61473,18464,5,8
524360775,3601,725,6,18
524360775,56145,2009,0,2
524360775,47105,6256,8,10
524360775,5217,18175,6,14
524360775,49953,5934,0,2
524360775,57889,184914,84,148
524360775,11521,704835,191,310
524360775,22529,414365,76,120
524360775,4769,74982,21,38
524360775,19537,395133,74,125
524360775,3233,45890,18,27
524360775,51713,67585,41,71
524360775,4161,12301,17,45
524360775,62481,321828,73,106
524360775,19009,742726,216,369
524360775,60977,3998451,626,965
524360775,18449,323045,107,200
524360775,51089,387073,92,167
524360775,3873,175998,77,134
524360775,55841,1619063,226,372
524360775,16209,3562,1,3
524360775,32321,336938,92,137
524360775,58449,85114,26,52
524360775,12049,126980,20,36
524360775,2977,447309,79,124
524360775,43553,51469,13,24
524360775,1041,27749,50,127
524360775,49921,6296,2,5
524360775,20305,4338,3,4
524360775,62257,419399,54,93
524360775,5937,429052,105,202
524360775,4705,136,1,2
524360775,55569,238464,83,138
524360775,57681,4066,1,4
524360775,15905,751089,134,238
524360775,69153,311888,37,71
524360775,17473,60724,24,50
524360775,2097,623264,116,197
524360775,11057,7460,0,1
524360775,5505,630224,99,144
524360775,13569,424341,69,106
524360775,15681,2145841,460,756
524360775,3121,146,1,2
524360775,4673,58307,52,114
524360775,20241,11631,4,10
524360775,43073,37034,10,14
524360775,545,869,2,3
524360775,55425,336375,77,111
524360775,56081,5877,3,5
524360775,13841,183012,50,93
524360775,2465,419492,90,122
524360775,64273,541880,208,424
524360775,4881,2411,4,11
524360775,15425,539062,104,185
524360775,60753,47738,14,18
524360775,129,397,2,3
524360775,7969,40672,16,36
524360775,7537,352421,58,76
524360775,7441,132850,39,84
524360775,1825,3245,10,24
524360775,4401,213,1,1
524360775,13313,28837,11,13
524360775,17953,70123,75,164
524360775,2145,1577,3,6
524360775,2417,1448737,290,524
524360775,53761,1026,0,1
524360775,4977,20160,4,12
524360775,6257,167404,65,97
524360775,5393,21716,16,24
524360775,14113,1233453,232,363
