account_id,tank_id,damage_dealt,wins,battles
681455279,58113,0,0,0
681455279,61217,0,0,0
681455279,2961,2376,1,1
681455279,3649,0,0,0
681455279,9265,108121,21,30
681455279,2593,110147,17,31
681455279,17473,57145,25,36
681455279,44289,48219,10,16
681455279,6465,16598,9,10
681455279,17729,0,0,0
681455279,62753,60008,13,15
681455279,5137,48442,13,18
681455279,9777,27359,8,9
681455279,16913,85107,17,25
681455279,13857,0,0,0
681455279,2321,9182,3,3
681455279,13089,0,0,0
681455279,3473,15304,3,3
681455279,16961,0,0,0
681455279,4385,58056,14,19
681455279,4497,0,0,0
681455279,6209,0,0,0
681455279,19985,6311,1,1
681455279,35329,0,0,0
681455279,50849,0,0,0
681455279,55889,0,0,0
681455279,3873,34862,7,13
681455279,10001,0,0,0
681455279,5169,0,0,0
681455279,15953,0,0,0
681455279,2449,0,0,0
681455279,65569,0,0,0
681455279,9505,93021,18,30
681455279,9745,71383,14,19
681455279,9489,0,0,0
681455279,11297,57615,12,21
681455279,45057,35473,7,12
681455279,10785,0,0,0
681455279,16401,114311,24,33
681455279,30481,141645,28,38
681455279,51857,0,0,0
681455279,9009,0,0,0
681455279,5265,0,0,0
681455279,51057,255736,56,78
681455279,8081,87764,13,18
681455279,5185,23668,9,11
681455279,5425,0,0,0
681455279,11553,20657,6,12
681455279,529,21306,5,8
681455279,51105,0,0,0
681455279,11041,38128,13,18
681455279,3985,0,0,0
681455279,801,0,0,0
681455279,35105,162836,35,56
