account_id,tank_id,damage_dealt,wins,battles
690583105,18497,69976,31,52
690583105,769,1161,3,5
690583105,2961,111028,28,49
690583105,19713,270999,57,94
690583105,69153,178479,24,37
690583105,33089,221880,36,66
690583105,17473,78625,48,85
690583105,44289,807904,210,345
690583105,23041,1669,2,2
690583105,47121,49440,10,14
690583105,4225,77246,13,28
690583105,9777,63655,18,32
690583105,42017,589681,136,240
690583105,23377,137342,28,46
690583105,13089,29455,3,9
690583105,55297,19158,5,14
690583105,5969,87409,31,50
690583105,60449,322473,86,130
690583105,42273,2738,1,2
690583105,7057,12693,3,3
690583105,4385,232259,51,90
690583105,16161,5632,4,8
690583105,18241,36615,20,32
690583105,6241,39680,14,17
690583105,6497,76865,27,42
690583105,13841,53225,15,24
690583105,2705,36838,14,23
690583105,63825,611397,139,232
690583105,65569,5059,0,3
690583105,60529,225302,55,102
690583105,15425,0,0,0
690583105,63537,0,0,0
690583105,60753,96069,22,39
690583105,3649,340704,58,97
690583105,20769,25825,12,14
690583105,20513,8732,4,7
690583105,7969,21924,11,22
690583105,51569,875,1,1
690583105,7441,108369,22,40
690583105,5265,219691,45,66
690583105,4737,26331,4,7
690583105,6657,21808,10,12
690583105,7313,66024,18,26
690583105,18449,92698,30,66
690583105,12305,28134,10,11
690583105,20241,14810,10,19
690583105,5697,149834,45,71
690583105,2417,1074645,194,342
690583105,10801,178772,24,36
690583105,32785,87017,16,31
690583105,14113,182130,31,46
690583105,18689,23071,12,22
690583105,9265,266542,53,92
690583105,60225,414438,91,163
690583105,52129,626033,148,268
690583105,19473,3965,0,1
690583105,4657,12624,8,16
690583105,14865,50681,12,16
690583105,18961,25634,10,19
690583105,62753,190425,35,62
690583105,3329,1449,1,2
690583105,7569,32512,13,18
690583105,22017,177596,28,55
690583105,21505,173951,39,71
690583105,4129,3835,3,5
690583105,17985,14091,8,13
690583105,52097,8870,1,4
690583105,7729,4393,3,4
690583105,7249,467654,85,159
690583105,65585,203731,47,75
690583105,1105,28225,10,25
690583105,5169,19317,10,14
690583105,7537,463245,85,140
690583105,1393,20835,9,22
690583105,913,482973,130,233
690583105,36609,188839,29,54
690583105,58641,34038,4,10
690583105,23121,32999,6,17
690583105,16657,48984,8,24
690583105,15953,90067,15,20
690583105,2449,18214,5,17
690583105,1137,7228,4,8
690583105,19217,224361,38,66
690583105,9521,81355,29,45
690583105,3153,24020,11,16
690583105,2881,4557,2,6
690583105,4113,29641,9,16
690583105,10785,233235,37,58
690583105,16401,124913,29,47
690583105,51857,686780,175,299
690583105,9009,212615,31,57
690583105,4353,67703,21,36
690583105,51057,544177,127,216
690583105,1649,31612,11,23
690583105,22865,50279,15,24
690583105,2049,4846,7,9
690583105,1537,6654,5,5
690583105,7265,16804,7,13
690583105,11777,15402,7,13
690583105,513,35661,15,24
690583105,2161,283379,69,122
690583105,5377,201519,61,96
690583105,19969,185620,35,55
690583105,57409,20957,4,8
690583105,2593,122190,26,45
690583105,16641,7558,3,11
690583105,65329,631571,176,289
690583105,18193,5725,3,5
690583105,60481,139612,34,48
690583105,2193,5019,3,4
690583105,6929,194376,26,54
690583105,17729,0,0,0
690583105,8465,79146,22,37
690583105,1633,6367,4,8
690583105,1905,60569,25,42
690583105,41745,136700,24,28
690583105,10257,122644,27,38
690583105,289,1894,2,3
690583105,3217,221615,52,95
690583105,34849,580483,169,247
690583105,2561,19120,11,13
690583105,3361,10798,5,6
690583105,41233,132178,26,42
690583105,18753,127230,40,73
690583105,10513,82952,20,35
690583105,7825,234998,33,65
690583105,53281,84755,24,41
690583105,8289,23160,4,6
690583105,35873,239428,24,50
690583105,3873,62116,20,34
690583105,21841,216750,42,66
690583105,7009,11223,9,16
690583105,6801,3090,2,4
690583105,14145,11360,8,20
690583105,32065,6557,2,3
690583105,1025,875,1,1
690583105,7169,652820,113,181
690583105,5185,76213,36,66
690583105,5425,0,0,0
690583105,6753,419419,83,152
690583105,21537,13965,2,4
690583105,5713,550910,118,216
690583105,4689,40778,20,31
690583105,9505,105547,21,35
690583105,32577,259681,69,90
690583105,11521,204040,51,89
690583105,46353,3612,1,1
690583105,67585,184899,27,46
690583105,10273,5138,2,4
690583105,10001,19091,10,18
690583105,18705,108376,24,36
690583105,21025,73133,20,31
690583105,4241,41743,15,27
690583105,66849,20981,4,8
690583105,849,7272,6,7
690583105,11073,145091,32,51
690583105,4929,205184,66,121
690583105,5457,38844,17,26
690583105,1,8653,6,11
690583105,1569,5922,2,3
690583105,17217,0,0,0
690583105,66113,146952,30,47
690583105,19985,191300,39,86
690583105,10769,31788,9,17
690583105,4481,137939,25,48
690583105,50849,0,0,0
690583105,23889,206763,26,54
690583105,16209,5711,5,9
690583105,61505,43365,21,41
690583105,30481,5020,1,1
690583105,11553,11843,8,9
690583105,11297,52597,16,26
690583105,11041,39582,16,24
690583105,65601,787186,176,296
690583105,13825,0,0,0
690583105,6545,15284,9,14
690583105,8081,150635,27,49
690583105,3473,272882,35,72
690583105,6465,24110,10,20
690583105,16913,74342,10,25
690583105,19009,37616,10,16
690583105,6033,161341,28,45
690583105,3985,15634,6,12
690583105,801,14270,6,9
690583105,52593,943637,172,294
690583105,7185,7160,1,6
690583105,64081,92621,26,41
